Date & Time,Latitude,Longitude,Depth,Magnitude,Lands,Country
9/10/2023 10:53,38.87,23.83,13,2,GREECE,GREECE
9/10/2023 10:49,39.453,20.672,14,2,GREECE,GREECE
9/10/2023 10:47,36.992,-6.058,24,3.3,"STRAIT, OF",GIBRALTAR
9/10/2023 10:45,2.05,127.37,76,3.8,MOLUCCA,SEA
9/10/2023 10:43,19.35,-103.2,3,3.4,"JALISCO,",MEXICO
9/10/2023 10:33,30.846,-8.341,2,1.6,MOROCCO,MOROCCO
9/10/2023 10:28,50.28,179.889,10,2.6,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
9/10/2023 10:28,44.74,-110.976,11,2.6,"YELLOWSTONE, NAT., PARK,",WYOMING
9/10/2023 10:21,38.835,37.482,5,2.2,CENTRAL,TURKEY
9/10/2023 10:21,1.648,127.036,103,4.9,"HALMAHERA,",INDONESIA
9/10/2023 10:17,19.399,-155.278,1,2.1,"ISLAND, OF, HAWAII,",HAWAII
9/10/2023 10:17,30.94,-8.362,2,2.1,MOROCCO,MOROCCO
9/10/2023 10:15,16.03,-98.45,14,3.6,"OFFSHORE, OAXACA,",MEXICO
9/10/2023 10:09,36.779,36.497,16,2,"TURKEY-SYRIA, BORDER",REGION
9/10/2023 10:07,44.275,21.48,2,3.2,SERBIA,SERBIA
9/10/2023 10:07,18.77,-103.43,63,3.4,"MICHOACAN,",MEXICO
9/10/2023 9:57,54.42,-159.742,35,2.4,"SOUTH, OF",ALASKA
9/10/2023 9:55,-27.92,-66.641,165,4.6,"CATAMARCA,",ARGENTINA
9/10/2023 9:50,41.899,23.086,9,2.5,BULGARIA,BULGARIA
9/10/2023 9:50,-32.33,150.9,3,2.6,"NEW, SOUTH, WALES,",AUSTRALIA
9/10/2023 9:48,29.946,-7.841,5,1.7,MOROCCO,MOROCCO
9/10/2023 9:47,41.907,23.111,11,3,BULGARIA,BULGARIA
9/10/2023 9:46,38.263,37.347,5,2.3,CENTRAL,TURKEY
9/10/2023 9:32,30.231,-7.888,6,1.8,MOROCCO,MOROCCO
9/10/2023 9:29,17.49,-94.85,138,3.8,"VERACRUZ,",MEXICO
9/10/2023 9:24,41.53,72.18,0,2.5,KYRGYZSTAN,KYRGYZSTAN
9/10/2023 9:21,16.24,-98.12,9,3.5,"OAXACA,",MEXICO
9/10/2023 9:14,-0.74,130.27,10,3.1,"PAPUA, REGION,",INDONESIA
9/10/2023 9:12,17.03,-95.36,111,3.5,"OAXACA,",MEXICO
9/10/2023 9:12,-23.957,-66.852,220,3.2,"JUJUY,",ARGENTINA
9/10/2023 9:09,30.952,-8.291,6,1.6,MOROCCO,MOROCCO
9/10/2023 9:09,-0.18,124.17,22,2.8,MOLUCCA,SEA
9/10/2023 9:08,30.238,-7.87,7,1.7,MOROCCO,MOROCCO
9/10/2023 9:07,38.094,37.686,14,2.2,CENTRAL,TURKEY
9/10/2023 8:57,16.95,-98.62,38,3,"GUERRERO,",MEXICO
9/10/2023 8:55,-17.02,-70.93,14,3.6,SOUTHERN,PERU
9/10/2023 8:53,18.11,-103.34,4,3.4,"OFFSHORE, MICHOACAN,",MEXICO
9/10/2023 8:53,30.878,-8.396,2,1.7,MOROCCO,MOROCCO
9/10/2023 8:53,38.9,23.67,0,2.5,GREECE,GREECE
9/10/2023 8:52,38.16,-117.84,11,2,NEVADA,NEVADA
9/10/2023 8:51,8.32,-82.919,8,3.9,"PANAMA-COSTA, RICA, BORDER",REGION
9/10/2023 8:50,18.389,-64.451,137,4,"VIRGIN, ISLANDS",REGION
9/10/2023 8:49,30.868,-8.309,9,1.6,MOROCCO,MOROCCO
9/10/2023 8:47,15.62,-93.78,74,3.8,"OFFSHORE, CHIAPAS,",MEXICO
9/10/2023 8:43,-30.32,-71.44,36,2.7,"COQUIMBO,",CHILE
9/10/2023 8:42,30.947,-8.401,4,2.2,MOROCCO,MOROCCO
9/10/2023 8:37,18.932,-68.34,63,3.4,"DOMINICAN, REPUBLIC",REGION
9/10/2023 8:28,30.882,-8.432,4,2.5,MOROCCO,MOROCCO
9/10/2023 8:26,30.876,-8.347,2,1.8,MOROCCO,MOROCCO
9/10/2023 8:13,48.244,9.025,8,1,GERMANY,GERMANY
9/10/2023 8:12,19.386,-155.276,1,2.2,"ISLAND, OF, HAWAII,",HAWAII
9/10/2023 8:01,-37.54,-69.38,10,3,"NEUQUEN,",ARGENTINA
9/10/2023 8:00,31.017,-8.483,20,4.2,MOROCCO,MOROCCO
9/10/2023 7:58,38.068,37.619,8,2.4,CENTRAL,TURKEY
9/10/2023 7:55,3.86,95.7,72,2.8,"OFF, W, COAST, OF, NORTHERN",SUMATRA
9/10/2023 7:50,38.745,-27.351,0,2.6,"AZORES, ISLANDS,",PORTUGAL
9/10/2023 7:48,31.011,-8.405,2,1.5,MOROCCO,MOROCCO
9/10/2023 7:46,43.231,-9.03,9,2.2,SPAIN,SPAIN
9/10/2023 7:46,2.437,-102.13,10,4.6,"GALAPAGOS, TRIPLE, JUNCTION",REGION
9/10/2023 7:44,29.047,-97.835,6,2.8,SOUTHERN,TEXAS
9/10/2023 7:39,37.114,-116.256,8,2.2,NEVADA,NEVADA
9/10/2023 7:38,-30.009,-71.343,57,4.4,"COQUIMBO,",CHILE
9/10/2023 7:33,54.76,111.53,10,4,"LAKE, BAYKAL, REGION,",RUSSIA
9/10/2023 7:28,42.438,-8.109,14,1.6,SPAIN,SPAIN
9/10/2023 7:23,-20.76,-68.9,111,3,"TARAPACA,",CHILE
9/10/2023 7:20,41.166,20.374,7,2.7,ALBANIA,ALBANIA
9/10/2023 7:20,19.396,-155.289,10,2.3,"ISLAND, OF, HAWAII,",HAWAII
9/10/2023 7:17,-7.98,124.54,10,3.4,BANDA,SEA
9/10/2023 7:17,52.336,-174.343,178,2.9,"ANDREANOF, ISLANDS,, ALEUTIAN",IS.
9/10/2023 7:14,30.86,-8.301,2,2,MOROCCO,MOROCCO
9/10/2023 7:13,2.539,127.129,53,4.5,MOLUCCA,SEA
9/10/2023 7:12,41.92,23.04,10,2.2,BULGARIA,BULGARIA
9/10/2023 7:06,30.979,-8.182,2,2.2,MOROCCO,MOROCCO
9/10/2023 7:04,30.834,-8.375,2,1.6,MOROCCO,MOROCCO
9/10/2023 7:01,-31.27,-68.37,73,3,"SAN, JUAN,",ARGENTINA
9/10/2023 6:54,17.938,-66.282,8,2.3,"PUERTO, RICO",REGION
9/10/2023 6:51,-1.47,126.36,13,3.7,"KEPULAUAN, SULA,",INDONESIA
9/10/2023 6:49,31.231,-8.414,5,2.4,MOROCCO,MOROCCO
9/10/2023 6:42,80.293,-89.637,18,3,"ELLESMERE, ISL,, NUNAVUT,",CANADA
9/10/2023 6:41,-9.14,118.43,59,3.2,"SUMBAWA, REGION,",INDONESIA
9/10/2023 6:36,31.34,-8.13,10,3.2,MOROCCO,MOROCCO
9/10/2023 6:24,41.88,23.084,8,2.7,BULGARIA,BULGARIA
9/10/2023 6:22,19.388,-155.279,1,2,"ISLAND, OF, HAWAII,",HAWAII
9/10/2023 6:21,19.21,-97.44,10,3.7,"PUEBLA,",MEXICO
9/10/2023 6:20,-8.21,107.31,26,3.2,"JAVA,",INDONESIA
9/10/2023 6:11,18.02,-102.6,16,4,"OFFSHORE, MICHOACAN,",MEXICO
9/10/2023 6:10,30.863,-8.37,3,1.7,MOROCCO,MOROCCO
9/10/2023 6:08,10.88,-86.3,190,3,"OFF, COAST, OF, COSTA",RICA
9/10/2023 6:04,65.442,-168.438,20,3,BERING,STRAIT
9/10/2023 5:56,31.601,-104.52,6,2,WESTERN,TEXAS
9/10/2023 5:55,30.941,-8.151,14,1.6,MOROCCO,MOROCCO
9/10/2023 5:53,16.43,-98.07,35,3.5,"OAXACA,",MEXICO
9/10/2023 5:52,31.88,-8.378,6,1.5,MOROCCO,MOROCCO
9/10/2023 5:49,30.873,-8.369,6,1.6,MOROCCO,MOROCCO
9/10/2023 5:45,31.018,-8.192,10,2.4,MOROCCO,MOROCCO
9/10/2023 5:44,38.787,-27.316,2,2.4,"AZORES, ISLANDS,",PORTUGAL
9/10/2023 5:42,2.359,127.571,74,4.9,MOLUCCA,SEA
9/10/2023 5:37,14.75,-94.48,11,4.1,"OFF, COAST, OF, CHIAPAS,",MEXICO
9/10/2023 5:36,39.591,-2.674,4,2,SPAIN,SPAIN
9/10/2023 5:34,-3.08,140.02,30,3.1,"PAPUA,",INDONESIA
9/10/2023 5:33,-0.04,123.28,126,2.6,"SULAWESI,",INDONESIA
9/10/2023 5:32,31.007,-8.305,6,1.7,MOROCCO,MOROCCO
9/10/2023 5:28,29.263,129.319,28,4.8,"RYUKYU, ISLANDS,",JAPAN
9/10/2023 5:28,30.99,-8.217,6,1.7,MOROCCO,MOROCCO
9/10/2023 5:20,36.46,71.35,200,4.2,"HINDU, KUSH, REGION,",AFGHANISTAN
9/10/2023 5:20,-8.97,124.15,33,2.7,"KEPULAUAN, ALOR,",INDONESIA
9/10/2023 5:18,30.946,-8.449,13,1.5,MOROCCO,MOROCCO
9/10/2023 5:16,18.9,120.79,1,3.2,"LUZON,",PHILIPPINES
9/10/2023 5:15,30.994,-8.417,13,1.5,MOROCCO,MOROCCO
9/10/2023 5:05,30.958,-8.323,10,1.6,MOROCCO,MOROCCO
9/10/2023 5:05,36.43,22.96,5,2,SOUTHERN,GREECE
9/10/2023 5:01,35.299,-3.766,0,1.9,"STRAIT, OF",GIBRALTAR
9/10/2023 5:01,38.487,-119.523,4,1.9,CENTRAL,CALIFORNIA
9/10/2023 5:00,41.48,20.865,15,2.1,"REPUBLIC, OF, NORTH",MACEDONIA
9/10/2023 4:50,17.954,-66.98,10,2.4,PUERTO,RICO
9/10/2023 4:46,19.393,-155.278,2,2.3,"ISLAND, OF, HAWAII,",HAWAII
9/10/2023 4:44,-13.06,-76.13,96,3.9,"NEAR, COAST, OF, CENTRAL",PERU
9/10/2023 4:41,-5.48,146.958,188,4.9,"EASTERN, NEW, GUINEA, REG.,",P.N.G.
9/10/2023 4:39,-27.22,-71.2,39,3.3,"OFFSHORE, ATACAMA,",CHILE
9/10/2023 4:38,7.18,126.87,23,3.1,"MINDANAO,",PHILIPPINES
9/10/2023 4:37,31.238,-7.997,12,1.6,MOROCCO,MOROCCO
9/10/2023 4:34,51.944,-173.504,10,2.5,"ANDREANOF, ISLANDS,, ALEUTIAN",IS.
9/10/2023 4:33,31.174,-8.348,5,2.3,MOROCCO,MOROCCO
9/10/2023 4:32,-9.18,116.29,43,2.9,"LOMBOK, REGION,",INDONESIA
9/10/2023 4:32,36.396,36.3,7,2.2,"TURKEY-SYRIA, BORDER",REGION
9/10/2023 4:29,30.295,-7.873,60,1.7,MOROCCO,MOROCCO
9/10/2023 4:26,18.006,-66.773,13,2.7,PUERTO,RICO
9/10/2023 4:24,18.873,-68.131,6,3.4,"DOMINICAN, REPUBLIC",REGION
9/10/2023 4:22,30.815,-8.514,6,1.6,MOROCCO,MOROCCO
9/10/2023 4:17,37.042,-104.956,5,2.9,COLORADO,COLORADO
9/10/2023 4:15,28.093,-16.26,11,1.6,"CANARY, ISLANDS,, SPAIN",REGION
9/10/2023 4:13,30.923,-8.285,4,2.4,MOROCCO,MOROCCO
9/10/2023 4:11,-33.2,-70.31,103,3.4,"REGION, METROPOLITANA,",CHILE
9/10/2023 4:11,38.4,22.2,64,2,GREECE,GREECE
9/10/2023 4:11,38.608,-87.962,10,2.7,ILLINOIS,ILLINOIS
9/10/2023 4:08,19.381,-155.491,9,2.2,"ISLAND, OF, HAWAII,",HAWAII
9/10/2023 4:08,-10,120.01,97,3,"SUMBA, REGION,",INDONESIA
9/10/2023 4:05,35.77,25.52,10,2.2,"CRETE,",GREECE
9/10/2023 4:01,30.284,94.755,24,4.4,EASTERN,XIZANG
9/10/2023 3:55,1.07,97.06,15,4.1,"NIAS, REGION,",INDONESIA
9/10/2023 3:54,19.183,-155.405,33,2.1,"ISLAND, OF, HAWAII,",HAWAII
9/10/2023 3:54,41.184,20.326,8,2.2,ALBANIA,ALBANIA
9/10/2023 3:53,19.407,-155.29,1,2,"ISLAND, OF, HAWAII,",HAWAII
9/10/2023 3:52,37.107,-3.656,0,1.7,SPAIN,SPAIN
9/10/2023 3:47,30.935,-8.389,3,1.5,MOROCCO,MOROCCO
9/10/2023 3:41,45.876,7.008,4,0.5,NORTHERN,ITALY
9/10/2023 3:39,31.094,-8.353,4,1.5,MOROCCO,MOROCCO
9/10/2023 3:34,31.395,-7.941,17,1.7,MOROCCO,MOROCCO
9/10/2023 3:27,32.453,-102.066,10,2.3,WESTERN,TEXAS
9/10/2023 3:21,-35.6,-70.64,121,3.1,"MAULE,",CHILE
9/10/2023 3:21,19.212,-155.407,34,2.2,"ISLAND, OF, HAWAII,",HAWAII
9/10/2023 3:18,36.746,4.686,6,3.1,NORTHERN,ALGERIA
9/10/2023 3:15,31.661,-104.288,6,2.3,WESTERN,TEXAS
9/10/2023 3:07,41.167,20.357,2,2.6,ALBANIA,ALBANIA
9/10/2023 3:05,35.13,25.22,6,2.9,"CRETE,",GREECE
9/10/2023 3:04,7.52,126.97,22,3.4,"MINDANAO,",PHILIPPINES
9/10/2023 2:52,-2.73,139.62,42,2.7,"NEAR, N, COAST, OF, PAPUA,",INDONESIA
9/10/2023 2:46,30.928,-8.299,5,1.5,MOROCCO,MOROCCO
9/10/2023 2:44,30.911,-8.301,8,1.9,MOROCCO,MOROCCO
9/10/2023 2:42,30.936,-8.342,5,1.9,MOROCCO,MOROCCO
9/10/2023 2:38,38.292,23.31,9,3.1,GREECE,GREECE
9/10/2023 2:32,31.335,-7.549,26,1.5,MOROCCO,MOROCCO
9/10/2023 2:22,51.037,-179.268,15,3.4,"ANDREANOF, ISLANDS,, ALEUTIAN",IS.
9/10/2023 2:14,-19.74,-69.25,83,2.5,"TARAPACA,",CHILE
9/10/2023 1:56,31.353,-8.07,10,2.4,MOROCCO,MOROCCO
9/10/2023 1:48,59.053,-152.917,65,2.5,SOUTHERN,ALASKA
9/10/2023 1:47,19.713,-64.724,39,3.9,"VIRGIN, ISLANDS",REGION
9/10/2023 1:40,37.456,-122.465,9,2.4,"OFFSHORE, NORTHERN",CALIFORNIA
9/10/2023 1:35,53.519,-160.771,2,3.2,"SOUTH, OF",ALASKA
9/10/2023 1:33,30.969,-8.284,6,2,MOROCCO,MOROCCO
9/10/2023 1:32,51.924,-176.086,78,3,"ANDREANOF, ISLANDS,, ALEUTIAN",IS.
9/10/2023 1:30,19.247,-155.38,3,2.2,"ISLAND, OF, HAWAII,",HAWAII
9/10/2023 1:30,37.638,35.873,13,2,CENTRAL,TURKEY
9/10/2023 1:29,31.128,-8.442,28,1.5,MOROCCO,MOROCCO
9/10/2023 1:28,0.46,98.38,10,3.4,"NIAS, REGION,",INDONESIA
9/10/2023 1:26,31.151,-7.86,10,1.6,MOROCCO,MOROCCO
9/10/2023 1:25,34.98,25.7,14,2.6,"CRETE,",GREECE
9/10/2023 1:22,31.268,-7.385,64,1.7,MOROCCO,MOROCCO
9/10/2023 1:22,-18.78,-69.51,97,2.8,"TARAPACA,",CHILE
9/10/2023 1:17,19.398,-155.273,1,2.3,"ISLAND, OF, HAWAII,",HAWAII
9/10/2023 1:14,2.98,97.28,13,2.6,"NORTHERN, SUMATRA,",INDONESIA
9/10/2023 1:12,32.542,-7.038,23,2.2,MOROCCO,MOROCCO
9/10/2023 1:10,31.714,-8.006,17,1.6,MOROCCO,MOROCCO
9/10/2023 1:08,44.609,-112.575,9,2.3,WESTERN,MONTANA
9/10/2023 1:01,-3.38,128.3,10,3,"SERAM,",INDONESIA
9/10/2023 0:59,-21.36,-68.55,143,4,"ANTOFAGASTA,",CHILE
9/10/2023 0:57,30.932,-8.37,10,1.9,MOROCCO,MOROCCO
9/10/2023 0:55,30.976,-8.255,13,1.5,MOROCCO,MOROCCO
9/10/2023 0:55,31.656,-104.376,5,2.3,WESTERN,TEXAS
9/10/2023 0:51,-6.77,122.67,29,3.3,FLORES,SEA
9/10/2023 0:50,38.156,37.367,5,2.1,CENTRAL,TURKEY
9/10/2023 0:50,34.8,23.87,15,2.4,"CRETE,",GREECE
9/10/2023 0:48,30.81,-8.273,7,1.8,MOROCCO,MOROCCO
9/10/2023 0:44,46.829,6.927,10,1.4,SWITZERLAND,SWITZERLAND
9/10/2023 0:44,37.82,22.05,33,2.1,SOUTHERN,GREECE
9/10/2023 0:43,49.79,8.49,3,3.3,GERMANY,GERMANY
9/10/2023 0:42,30.948,-8.478,10,3,MOROCCO,MOROCCO
9/10/2023 0:41,17.439,145.761,10,4.6,"ALAMAGAN, REG,, N., MARIANA",ISLANDS
9/10/2023 0:40,30.87,-8.305,8,1.9,MOROCCO,MOROCCO
9/10/2023 0:37,19.42,-155.278,0,2.3,"ISLAND, OF, HAWAII,",HAWAII
9/10/2023 0:37,35.273,-5.412,0,2.2,"STRAIT, OF",GIBRALTAR
9/10/2023 0:27,30.955,-8.26,11,1.5,MOROCCO,MOROCCO
9/10/2023 0:25,35.78,25.53,10,2.1,"CRETE,",GREECE
9/10/2023 0:21,30.883,-8.378,3,1.7,MOROCCO,MOROCCO
9/10/2023 0:20,36.168,35.806,6,2.1,CENTRAL,TURKEY
9/10/2023 0:16,18.002,-66.63,20,2.3,PUERTO,RICO
9/10/2023 0:14,18.008,-66.63,19,2.4,PUERTO,RICO
9/10/2023 0:10,30.371,94.858,24,4.5,EASTERN,XIZANG
9/10/2023 0:09,29.4,129.1,10,3.6,"RYUKYU, ISLANDS,",JAPAN
9/10/2023 0:05,35.78,25.5,11,2.5,"CRETE,",GREECE
9/10/2023 0:00,37.809,35.618,2,3,CENTRAL,TURKEY
9/9/2023 23:57,38.063,37.468,4,3.3,CENTRAL,TURKEY
9/9/2023 23:53,30.899,-8.329,5,1.9,MOROCCO,MOROCCO
9/9/2023 23:49,31.735,-104.1,7,2.6,WESTERN,TEXAS
9/9/2023 23:47,30.91,-8.363,9,2,MOROCCO,MOROCCO
9/9/2023 23:46,30.87,-8.413,5,2,MOROCCO,MOROCCO
9/9/2023 23:44,30.986,-8.403,8,1.8,MOROCCO,MOROCCO
9/9/2023 23:44,1.4,126.93,30,2.7,MOLUCCA,SEA
9/9/2023 23:43,38.15,20.75,13,2.6,GREECE,GREECE
9/9/2023 23:40,1.94,-102.146,10,4.5,"GALAPAGOS, TRIPLE, JUNCTION",REGION
9/9/2023 23:38,52.736,-132.232,21,2.7,"QUEEN, CHARLOTTE, ISLANDS",REGION
9/9/2023 23:38,30.843,-8.376,8,1.7,MOROCCO,MOROCCO
9/9/2023 23:35,30.875,-8.35,2,1.5,MOROCCO,MOROCCO
9/9/2023 23:34,30.869,-8.489,17,2,MOROCCO,MOROCCO
9/9/2023 23:29,8.47,126.71,2,3.2,"MINDANAO,",PHILIPPINES
9/9/2023 23:22,30.98,-8.278,12,2.7,MOROCCO,MOROCCO
9/9/2023 23:15,35.75,24.38,25,2.1,"CRETE,",GREECE
9/9/2023 23:11,31.467,-8.205,10,3.2,MOROCCO,MOROCCO
9/9/2023 22:56,26.451,140.529,452,4,"BONIN, ISLANDS,, JAPAN",REGION
9/9/2023 22:50,35.08,25.71,14,2.2,"CRETE,",GREECE
9/9/2023 22:48,-38.43,-74.01,6,2.8,"OFFSHORE, ARAUCANIA,",CHILE
9/9/2023 22:45,34.787,14.416,9,3,"CENTRAL, MEDITERRANEAN",SEA
9/9/2023 22:43,31.647,-104.279,7,2.2,WESTERN,TEXAS
9/9/2023 22:42,19.4,-103.77,32,3.2,"COLIMA,",MEXICO
9/9/2023 22:39,33.575,-3.951,4,2,MOROCCO,MOROCCO
9/9/2023 22:34,38.38,21.76,9,2.2,GREECE,GREECE
9/9/2023 22:33,30.861,-8.389,6,1.5,MOROCCO,MOROCCO
9/9/2023 22:31,38.117,36.839,3,3.3,CENTRAL,TURKEY
9/9/2023 22:29,16.88,-94.69,121,3.5,"OAXACA,",MEXICO
9/9/2023 22:29,36.2,27.5,46,2.6,"DODECANESE, IS.-TURKEY, BORDER",REG
9/9/2023 22:27,31.128,-103.252,1,2.3,WESTERN,TEXAS
9/9/2023 22:21,-31.03,-68.9,147,3.1,"SAN, JUAN,",ARGENTINA
9/9/2023 22:16,1.3,122.7,10,2.6,"MINAHASA,, SULAWESI,",INDONESIA
9/9/2023 22:13,62.843,-148.358,58,2.5,CENTRAL,ALASKA
9/9/2023 22:09,30.858,-8.464,5,1.6,MOROCCO,MOROCCO
9/9/2023 21:57,-15.13,-177.387,378,4.5,FIJI,REGION
9/9/2023 21:57,30.224,-7.922,3,3.1,MOROCCO,MOROCCO
9/9/2023 21:52,30.919,-8.281,3,2.6,MOROCCO,MOROCCO
9/9/2023 21:48,19.175,-155.479,33,2.2,"ISLAND, OF, HAWAII,",HAWAII
9/9/2023 21:47,39.241,16.471,16,2.1,SOUTHERN,ITALY
9/9/2023 21:36,30.889,-8.461,11,1.8,MOROCCO,MOROCCO
9/9/2023 21:35,32.046,-116.21,10,2.8,"BAJA, CALIFORNIA,",MEXICO
9/9/2023 21:32,31.065,-8.358,10,1.5,MOROCCO,MOROCCO
9/9/2023 21:31,50.373,7.377,11,1,GERMANY,GERMANY
9/9/2023 21:30,-38.33,-73.99,9,2.7,"OFFSHORE, ARAUCANIA,",CHILE
9/9/2023 21:24,30.895,-8.267,10,1.7,MOROCCO,MOROCCO
9/9/2023 21:24,37.533,-3.892,25,3.3,SPAIN,SPAIN
9/9/2023 21:23,17.945,-66.906,17,2.3,"PUERTO, RICO",REGION
9/9/2023 21:22,30.906,-8.348,10,1.8,MOROCCO,MOROCCO
9/9/2023 21:21,19.34,-104.22,6,3.1,"JALISCO,",MEXICO
9/9/2023 21:20,0.42,122.01,99,2.6,"MINAHASA,, SULAWESI,",INDONESIA
9/9/2023 21:18,-27.7,-69.69,119,2.7,"ATACAMA,",CHILE
9/9/2023 21:15,39.24,16.47,16,2.8,SOUTHERN,ITALY
9/9/2023 21:12,39.957,26.904,5,2.2,"NEAR, THE, COAST, OF, WESTERN",TURKEY
9/9/2023 21:05,35.662,-84.327,9,2.1,EASTERN,TENNESSEE
9/9/2023 20:58,19.404,-155.267,-1,2.2,"ISLAND, OF, HAWAII,",HAWAII
9/9/2023 20:54,7.12,126.8,16,3.1,"MINDANAO,",PHILIPPINES
9/9/2023 20:51,18.07,-101.92,40,3.7,"GUERRERO,",MEXICO
9/9/2023 20:43,19.404,-155.265,0,2.1,"ISLAND, OF, HAWAII,",HAWAII
9/9/2023 20:41,30.944,-8.344,10,2.4,MOROCCO,MOROCCO
9/9/2023 20:34,19.388,-155.277,2,2.1,"ISLAND, OF, HAWAII,",HAWAII
9/9/2023 20:32,38.055,37.567,5,2.3,CENTRAL,TURKEY
9/9/2023 20:30,30.154,-7.985,19,2.1,MOROCCO,MOROCCO
9/9/2023 20:29,9.32,126.51,11,3.1,"MINDANAO,",PHILIPPINES
9/9/2023 20:29,40.657,29.162,11,2,WESTERN,TURKEY
9/9/2023 20:28,1.75,128.4,29,3.2,"HALMAHERA,",INDONESIA
9/9/2023 20:23,30.944,-8.304,11,1.9,MOROCCO,MOROCCO
9/9/2023 20:18,30.896,-8.378,5,2.5,MOROCCO,MOROCCO
9/9/2023 20:17,45.649,26.616,136,2.7,ROMANIA,ROMANIA
9/9/2023 20:16,-2.04,139.83,10,2.5,"NEAR, N, COAST, OF, PAPUA,",INDONESIA
9/9/2023 20:16,17.976,-66.848,13,2.5,PUERTO,RICO
9/9/2023 20:09,31.038,-8.515,151,3.2,MOROCCO,MOROCCO
9/9/2023 20:06,30.874,-8.353,6,2.7,MOROCCO,MOROCCO
9/9/2023 20:03,-33.937,-71.241,37,4,"REGION, METROPOLITANA,",CHILE
9/9/2023 19:59,30.91,-8.221,10,1.8,MOROCCO,MOROCCO
9/9/2023 19:58,30.88,-8.335,6,1.5,MOROCCO,MOROCCO
9/9/2023 19:52,-27.195,27.664,5,3.5,SOUTH,AFRICA
9/9/2023 19:47,30.842,-8.327,7,2.4,MOROCCO,MOROCCO
9/9/2023 19:41,17.05,-94.91,123,3.6,"OAXACA,",MEXICO
9/9/2023 19:35,30.862,-8.323,6,2.4,MOROCCO,MOROCCO
9/9/2023 19:33,30.996,-8.273,6,2.1,MOROCCO,MOROCCO
9/9/2023 19:32,19.406,-155.263,1,2.1,"ISLAND, OF, HAWAII,",HAWAII
9/9/2023 19:32,18.05,-103.04,17,3.4,"OFFSHORE, MICHOACAN,",MEXICO
9/9/2023 19:31,15.72,-96.79,2,3.9,"OAXACA,",MEXICO
9/9/2023 19:23,-1.98,139.26,24,4.2,"NEAR, N, COAST, OF, PAPUA,",INDONESIA
9/9/2023 19:19,36.635,36.133,5,3.3,"TURKEY-SYRIA, BORDER",REGION
9/9/2023 19:14,30.991,-8.27,7,2.4,MOROCCO,MOROCCO
9/9/2023 19:08,46.271,7.215,1,0.9,SWITZERLAND,SWITZERLAND
9/9/2023 19:07,-29.793,-176.344,10,4.6,"KERMADEC, ISLANDS",REGION
9/9/2023 19:06,16.14,-97.59,12,3.4,"OAXACA,",MEXICO
9/9/2023 19:06,19.398,-155.274,0,2.5,"ISLAND, OF, HAWAII,",HAWAII
9/9/2023 18:58,30.855,-8.314,5,2.2,MOROCCO,MOROCCO
9/9/2023 18:58,-1.18,100.09,19,2.7,"SOUTHERN, SUMATRA,",INDONESIA
9/9/2023 18:54,39.584,44.267,7,3.1,"TURKEY-IRAN, BORDER",REGION
9/9/2023 18:50,17.05,-99.98,10,3.5,"GUERRERO,",MEXICO
9/9/2023 18:49,19.407,-155.264,0,2.1,"ISLAND, OF, HAWAII,",HAWAII
9/9/2023 18:47,12.75,-88.59,40,3.5,"OFFSHORE, EL",SALVADOR
9/9/2023 18:47,19.405,-155.263,1,2,"ISLAND, OF, HAWAII,",HAWAII
9/9/2023 18:46,36.5,141.1,30,3.5,"NEAR, EAST, COAST, OF, HONSHU,",JAPAN
9/9/2023 18:45,37.958,36.365,5,2.1,CENTRAL,TURKEY
9/9/2023 18:45,47.388,8.55,6,0.5,SWITZERLAND,SWITZERLAND
9/9/2023 18:40,14.48,-92.59,8,3.5,"OFFSHORE, CHIAPAS,",MEXICO
9/9/2023 18:35,30.919,-8.249,9,2.1,MOROCCO,MOROCCO
9/9/2023 18:32,31.009,-8.307,9,1.7,MOROCCO,MOROCCO
9/9/2023 18:23,-1.88,136.74,10,3.4,"BIAK, REGION,",INDONESIA
9/9/2023 18:21,-1.371,26.728,10,4.6,"DEMOCRATIC, REPUBLIC, OF, THE",CONGO
9/9/2023 18:17,31.734,-104.082,8,2.1,WESTERN,TEXAS
9/9/2023 18:10,30.862,-8.369,4,1.9,MOROCCO,MOROCCO
9/9/2023 18:09,0.92,125.51,25,2.9,MOLUCCA,SEA
9/9/2023 18:08,19.08,121.19,13,3,"BABUYAN, ISL, REGION,",PHILIPPINES
9/9/2023 18:06,-21.094,-178.544,574,4.5,FIJI,REGION
9/9/2023 18:06,51.642,177.834,77,4.8,"RAT, ISLANDS,, ALEUTIAN",ISLANDS
9/9/2023 17:55,30.878,-8.229,7,2.1,MOROCCO,MOROCCO
9/9/2023 17:55,41.884,23.112,9,2.3,BULGARIA,BULGARIA
9/9/2023 17:48,30.864,-8.387,6,1.5,MOROCCO,MOROCCO
9/9/2023 17:40,-2.81,129.59,10,3.3,"SERAM,",INDONESIA
9/9/2023 17:36,18.53,-101.48,13,3.8,"MICHOACAN,",MEXICO
9/9/2023 17:35,38.05,22.55,58,2,GREECE,GREECE
9/9/2023 17:32,38.327,38.184,3,2.6,EASTERN,TURKEY
9/9/2023 17:30,1.573,99.676,169,4.6,"NORTHERN, SUMATRA,",INDONESIA
9/9/2023 17:28,-32.194,179.871,500,3.5,"SOUTH, OF, KERMADEC",ISLANDS
